placeItem,placeLabel,countryItem,countryLabel
http://www.wikidata.org/entity/Q3110841,Sijsele,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q3475052,Sinaai,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q21764799,Sint-Amands,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2936941,Sint-Amandsberg,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2676933,Sint-Andries,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q3472219,Sint-Baafs-Vijve,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2354846,Sint-Denijs,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2538413,Sint-Denijs-Westrem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2320749,Sint-Eloois-Vijve,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2314032,Sint-Eloois-Winkel,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q898394,Sint-Gillis-bij-Dendermonde,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q272243,Sint-Joost-ten-Node,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q3181971,Sint-Joris,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2997099,Sint-Joris-Weert,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1915517,Sint-Kornelis-Horebeke,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2505670,Sint-Kruis,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q817372,Sint-Lievens-Houtem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2528725,Sint-Margriete,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1904127,Sint-Maria-Latem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2026816,Sint-Maria-Oudenhove,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q430812,Sint-Michiels,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q31521097,Sint-Niklaas,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q13127,Sint-Niklaas,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2262095,Sint-Pauwels,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q688790,Sint-Pieters-Leeuw,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2490578,Sint-Pieters-op-den-Dijk,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q37792,Sint-Truiden,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q3102205,Slijpe,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1901132,Snellegem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q39865,Spa,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2610272,Spiere,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q742876,Staden,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2524088,Stasegem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2580670,Stavele,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q9005,Stedelijk gebied Brussel,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2684417,Steenbrugge,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q3472086,Stene,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1809460,Strijpen,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q823623,Temse,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1833538,Ten Brielen,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q3100236,Ternaaien,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1012354,Tiegem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q31555423,Tielt,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q651811,Tielt,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q456550,Tienen,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q190113,Tongeren,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2248548,Tongerlo,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q270633,Torhout,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q203312,Ukkel,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q116202,Ursel,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2137484,Varsenare,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q3445977,Veldegem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q4555175,Ver-Assebroek,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q202954,Verviers,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q602170,Veulen,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q506707,Veurne,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1012357,Vichte,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q318418,Vilvoorde,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q580227,Vinkt,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q456495,Virton,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q284691,Vivenkapelle,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q9337,Vlaams Gewest,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q234,Vlaanderen,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1411366,Vladslo,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2693056,Vlamertinge,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1999262,Vollezele,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2658385,Voormezele,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q72946,Vorst,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2358119,Vrasene,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q911983,Waarschoot,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q587906,Waasmunster,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q3110836,Wakken,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2629754,Wambeek,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q204547,Waregem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1354834,Werchter,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2091146,Werken,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q318532,Wervik,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1113,West-Vlaanderen,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q475931,Westerlo,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2107664,Westkapelle,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2006454,Westkerke,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2231539,Westouter,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2556717,Westvleteren,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q643980,Wetteren,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q392343,Wevelgem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q730801,Wichelen,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q339395,Wielsbeke,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q488688,Wiertz Museum,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2174414,Wijtschate,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1817149,Wilsele,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q576579,Wilskerke,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q735797,Wingene,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q1939661,Woesten,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q839037,Wommelgem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2227700,Wontergem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q840935,Wortegem-Petegem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2041336,Woumen,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q3110832,Wulpen,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q3012273,Wulveringem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2017210,Zande,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2316093,Zarren,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q184287,Zedelgem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q3474073,Zegelsem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q388115,Zele,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q14062,Zelzate,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2161674,Zerkegem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q3110851,Zevekote,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q2337062,Zillebeke,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q204477,Zingem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q218497,Zolder,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q219827,Zomergem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q133769,Zonhoven,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q214154,Zonnebeke,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q228685,Zuienkerke,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q244513,Zwevegem,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q590398,bisdom Brugge,http://www.wikidata.org/entity/Q31,België
http://www.wikidata.org/entity/Q28301,Olinda,http://www.wikidata.org/entity/Q155,Brazilië
http://www.wikidata.org/entity/Q8678,Rio de Janeiro,http://www.wikidata.org/entity/Q155,Brazilië
http://www.wikidata.org/entity/Q129286,Brits-Indië,http://www.wikidata.org/entity/Q8680,Britse Rijk
http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q340,Montréal,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q24639,Vancouver,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q15238339,Kibanga,http://www.wikidata.org/entity/Q974,Congo-Kinshasa
http://www.wikidata.org/entity/Q3838,Kinshasa,http://www.wikidata.org/entity/Q974,Congo-Kinshasa
http://www.wikidata.org/entity/Q211073,Matadi,http://www.wikidata.org/entity/Q974,Congo-Kinshasa
http://www.wikidata.org/entity/Q132679,Willemstad,http://www.wikidata.org/entity/Q25279,Curaçao
http://www.wikidata.org/entity/Q1017,Aken,http://www.wikidata.org/entity/Q183,Duitsland
http://www.wikidata.org/entity/Q708708,Bendorf,http://www.wikidata.org/entity/Q183,Duitsland
http://www.wikidata.org/entity/Q64,Berlijn,http://www.wikidata.org/entity/Q183,Duitsland
http://www.wikidata.org/entity/Q586,Bonn,http://www.wikidata.org/entity/Q183,Duitsland
http://www.wikidata.org/entity/Q2773,Braunschweig,http://www.wikidata.org/entity/Q183,Duitsland
http://www.wikidata.org/entity/Q2966,Heidelberg,http://www.wikidata.org/entity/Q183,Duitsland
http://www.wikidata.org/entity/Q2079,Leipzig,http://www.wikidata.org/entity/Q183,Duitsland
http://www.wikidata.org/entity/Q1726,München,http://www.wikidata.org/entity/Q183,Duitsland
http://www.wikidata.org/entity/Q2742,Münster,http://www.wikidata.org/entity/Q183,Duitsland
http://www.wikidata.org/entity/Q1721,Wiesbaden,http://www.wikidata.org/entity/Q183,Duitsland
http://www.wikidata.org/entity/Q62132,Lapland,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q47465,Aix-en-Provence,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q126898,Antibes,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q332310,Belle,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q334301,Berck,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q49345973,Berck-Plage,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q81997,Boulogne-sur-Mer,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q12193,Brest,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q239091,Croix,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q7003,Dijon,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q45797,Duinkerke,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q663930,Fives,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q142,Frankrijk,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q769160,Groot-Sinten,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q631265,Halewijn,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q473892,Haubourdin,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q11131,Hazebroek,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q1025511,Ligny-lès-Aire,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q274325,Loos,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q261414,Lumbres,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q498858,Maillane,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q23482,Marseille,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q680624,Merris,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q1123846,Mogues,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q12191,Nantes,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q243851,Nieuw-Koudekerke,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q661710,Noirétable,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q1060664,Noordpene,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q90,Parijs,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q773585,Rainsars,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q648,Rijsel,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q34001,Roubaix,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q189153,Saint-Cloud,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q109571087,Saint-Pierre-lès-Calais,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q1068891,Saint-Venant,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q604222,Sainte-Adresse,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q22544,Sarrebourg,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q687503,Sint-Momelijn,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q208793,Sint-Omaars,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q244934,Sint-Winoksbergen,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q612066,Soks,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q6602,Straatsburg,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q261399,Thérouanne,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q182481,Tourcoing,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q621,Versailles,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q234,Vlaanderen,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q641313,Vleteren,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q670807,Wormhout,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q1160270,Zerkel,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q1152274,Zermezele,http://www.wikidata.org/entity/Q142,Frankrijk
http://www.wikidata.org/entity/Q189,IJsland,http://www.wikidata.org/entity/Q189,IJsland
http://www.wikidata.org/entity/Q516951,Cahir,http://www.wikidata.org/entity/Q27,Ierland
http://www.wikidata.org/entity/Q2031231,Clonegal,http://www.wikidata.org/entity/Q27,Ierland
http://www.wikidata.org/entity/Q187402,County Cavan,http://www.wikidata.org/entity/Q27,Ierland
http://www.wikidata.org/entity/Q659895,Dalkey,http://www.wikidata.org/entity/Q27,Ierland
http://www.wikidata.org/entity/Q207223,Drogheda,http://www.wikidata.org/entity/Q27,Ierland
http://www.wikidata.org/entity/Q1761,Dublin,http://www.wikidata.org/entity/Q27,Ierland
http://www.wikidata.org/entity/Q204956,Dundalk,http://www.wikidata.org/entity/Q27,Ierland
http://www.wikidata.org/entity/Q623382,Killarney,http://www.wikidata.org/entity/Q27,Ierland
http://www.wikidata.org/entity/Q133315,Limerick,http://www.wikidata.org/entity/Q27,Ierland
http://www.wikidata.org/entity/Q987754,Newcastle West,http://www.wikidata.org/entity/Q27,Ierland
http://www.wikidata.org/entity/Q1012476,Youghal,http://www.wikidata.org/entity/Q27,Ierland
http://www.wikidata.org/entity/Q79980,Benares,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q1348,Calcutta,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q1361,Haiderabad,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q1947380,Ranchi,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q1356,West-Bengalen,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q3504647,Purworejo,http://www.wikidata.org/entity/Q252,Indonesië
http://www.wikidata.org/entity/Q83317,Mosoel,http://www.wikidata.org/entity/Q796,Irak
http://www.wikidata.org/entity/Q6697,Empoli,http://www.wikidata.org/entity/Q38,Italië
http://www.wikidata.org/entity/Q2044,Florence,http://www.wikidata.org/entity/Q38,Italië
http://www.wikidata.org/entity/Q38,Italië,http://www.wikidata.org/entity/Q38,Italië
http://www.wikidata.org/entity/Q3892762,Palmata,http://www.wikidata.org/entity/Q38,Italië
http://www.wikidata.org/entity/Q220,Rome,http://www.wikidata.org/entity/Q38,Italië
http://www.wikidata.org/entity/Q54672,Siderno,http://www.wikidata.org/entity/Q38,Italië
http://www.wikidata.org/entity/Q7683408,Q7683408,http://www.wikidata.org/entity/Q833,Maleisië
http://www.wikidata.org/entity/Q188096,Penang,http://www.wikidata.org/entity/Q833,Maleisië
http://www.wikidata.org/entity/Q2656389,Mauritius Eiland,http://www.wikidata.org/entity/Q1027,Mauritius
http://www.wikidata.org/entity/Q711,Mongolië,http://www.wikidata.org/entity/Q711,Mongolië
http://www.wikidata.org/entity/Q1809061,'s-Heer Abtskerke,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q2766547,'s-Hertogenbosch,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q955,Aardenburg,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q727,Amsterdam,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q9899,Amsterdam,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q2412352,Biervliet,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q1987052,Bovenkerk,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q36600,Den Haag,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q165736,Doesburg,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q81220,Goes,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q749,Groningen,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q9920,Haarlem,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q2195310,Hedel,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q9845,Heusden,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q9934,Hilversum,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q2551514,Jelsum,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q25390,Leeuwarden,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q43631,Leiden,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q932008,Maarssen,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q1309,Maastricht,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q100037,Margraten,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q52101,Middelburg,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q84957520,Noordwijk aan Zee,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q9783,Roermond,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q34370,Rotterdam,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q1961936,Schinveld,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q2798071,Sinoutskerke,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q2616736,Sint Anna ter Muiden,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q2856296,Sint Kruis,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q2065987,Sluis,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q73221,Tiel,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q803,Utrecht,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q9768,Vaals,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q234,Vlaanderen,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q10084,Vlissingen,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q923574,Voorhout,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q848324,Voorschoten,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q1367576,Vrouwenpolder,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q1164598,Wormerveer,http://www.wikidata.org/entity/Q55,Nederland
http://www.wikidata.org/entity/Q664,Nieuw-Zeeland,http://www.wikidata.org/entity/Q664,Nieuw-Zeeland
http://www.wikidata.org/entity/Q23661,Wellington,http://www.wikidata.org/entity/Q664,Nieuw-Zeeland
http://www.wikidata.org/entity/Q109042,Halden,http://www.wikidata.org/entity/Q20,Noorwegen
http://www.wikidata.org/entity/Q62132,Lapland,http://www.wikidata.org/entity/Q20,Noorwegen
http://www.wikidata.org/entity/Q20,Noorwegen,http://www.wikidata.org/entity/Q20,Noorwegen
http://www.wikidata.org/entity/Q6403209,Khushpur,http://www.wikidata.org/entity/Q843,Pakistan
http://www.wikidata.org/entity/Q11739,Lahore,http://www.wikidata.org/entity/Q843,Pakistan
http://www.wikidata.org/entity/Q36433,Porto,http://www.wikidata.org/entity/Q45,Portugal
http://www.wikidata.org/entity/Q62132,Lapland,http://www.wikidata.org/entity/Q159,Rusland
http://www.wikidata.org/entity/Q1492,Barcelona,http://www.wikidata.org/entity/Q29,Spanje
http://www.wikidata.org/entity/Q2807,Madrid,http://www.wikidata.org/entity/Q29,Spanje
http://www.wikidata.org/entity/Q8717,Sevilla,http://www.wikidata.org/entity/Q29,Spanje
http://www.wikidata.org/entity/Q203197,Kandy,http://www.wikidata.org/entity/Q854,Sri Lanka
http://www.wikidata.org/entity/Q13123333,Kibanga,http://www.wikidata.org/entity/Q924,Tanzania
http://www.wikidata.org/entity/Q190959,Transvaal,http://www.wikidata.org/entity/Q193619,Unie van Zuid-Afrika
http://www.wikidata.org/entity/Q101254,Q101254,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1425428,Q1425428,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q5125864,Q5125864,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q5688340,Q5688340,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q67574558,Q67574558,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q7650196,Q7650196,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q36405,Aberdeen,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1622949,Accrington,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q716658,Arundel,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q4865580,Barton upon Irwell,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q22889,Bath,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q4869146,Bathwick,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q41890,Bayswater,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q2660843,Bedminster,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q10686,Belfast,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q851718,Beverley,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
