source,target,Type,Weight,relationshipType
Q2426280,Q12994,Undirected,1,Geboorteplaats
Q2426280,Q12994,Undirected,1,Werklocatie
Q2426280,Q12994,Undirected,1,Sterfteplaats
Q2426280,Q12996,Undirected,1,Werklocatie
Q2426280,Q499588,Undirected,1,Werklocatie
Q2426280,Q211037,Undirected,1,Werklocatie
Q56036067,Q492453,Undirected,1,Geboorteplaats
Q56036067,Q118958,Undirected,1,Werklocatie
Q56036067,Q2565209,Undirected,1,Werklocatie
Q56036067,Q1817149,Undirected,1,Sterfteplaats
Q56036067,Q1817149,Undirected,1,Werklocatie
Q2132237,Q31,Undirected,1,In Land
Q1998586,Q31,Undirected,1,In Land
Q84,Q145,Undirected,1,In Land
Q587819,Q31,Undirected,1,In Land
Q1626288,Q145,Undirected,1,In Land
Q274325,Q142,Undirected,1,In Land
Q2340735,Q31,Undirected,1,In Land
Q3475001,Q31,Undirected,1,In Land
Q86735347,Q727,Undirected,1,Geboorteplaats
Q86735347,Q43631,Undirected,1,Sterfteplaats
Q118120903,Q12994,Undirected,1,Sterfteplaats
Q118120903,Q12994,Undirected,1,Geboorteplaats
Q118120903,Q12994,Undirected,1,Werklocatie
Q2134167,Q12994,Undirected,1,Geboorteplaats
Q2134167,Q12994,Undirected,1,Sterfteplaats
Q2134167,Q12994,Undirected,1,Werklocatie
Q2134167,Q3992,Undirected,1,Werklocatie
Q115818009,Q2692740,Undirected,1,Geboorteplaats
Q115818009,Q3110823,Undirected,1,Werklocatie
Q115818009,Q3110823,Undirected,1,Sterfteplaats
Q115818009,Q12995,Undirected,1,Werklocatie
Q119003821,Q1966966,Undirected,1,Geboorteplaats
Q119003821,Q12992,Undirected,1,Sterfteplaats
Q119003821,Q12992,Undirected,1,Werklocatie
Q125819387,Q448840,Undirected,1,Geboorteplaats
Q125819387,Q499588,Undirected,1,Sterfteplaats
Q115837633,Q12994,Undirected,1,Werklocatie
Q115837633,Q631265,Undirected,1,Geboorteplaats
Q115837633,Q2463781,Undirected,1,Sterfteplaats
Q115837633,Q2463781,Undirected,1,Werklocatie
Q115837633,Q12995,Undirected,1,Werklocatie
Q115837633,Q12996,Undirected,1,Werklocatie
Q115837633,Q211037,Undirected,1,Werklocatie
Q121078208,Q12995,Undirected,1,Geboorteplaats
Q121078208,Q12995,Undirected,1,Sterfteplaats
Q125351404,Q217216,Undirected,1,Geboorteplaats
Q125351404,Q12995,Undirected,1,Woonplaats
Q125351404,Q12995,Undirected,1,Sterfteplaats
Q125351404,Q12995,Undirected,1,Werklocatie
Q128904091,Q45797,Undirected,1,Geboorteplaats
Q128904091,Q12995,Undirected,1,Woonplaats
Q128904091,Q213224,Undirected,1,Sterfteplaats
Q20902162,Q12994,Undirected,1,Geboorteplaats
Q20902162,Q3110823,Undirected,1,Woonplaats
Q20902162,Q822748,Undirected,1,Werklocatie
Q20902162,Q213224,Undirected,1,Werklocatie
Q20902162,Q34001,Undirected,1,Werklocatie
Q20902162,Q34001,Undirected,1,Woonplaats
Q20902162,Q2684417,Undirected,1,Sterfteplaats
Q115835025,Q12994,Undirected,1,Sterfteplaats
Q115835025,Q12994,Undirected,1,Werklocatie
Q115835025,Q12996,Undirected,1,Geboorteplaats
Q117246781,Q2412352,Undirected,1,Sterfteplaats
Q117246781,Q2412352,Undirected,1,Woonplaats
Q117246781,Q2528725,Undirected,1,Geboorteplaats
Q840968,Q31,Undirected,1,In Land
Q120855780,Q22889,Undirected,1,Woonplaats
Q120855780,Q22889,Undirected,1,Sterfteplaats
Q120855780,Q170478,Undirected,1,Woonplaats
Q120855780,Q131491,Undirected,1,Geboorteplaats
Q120855780,Q12994,Undirected,1,Woonplaats
Q120855780,Q288781,Undirected,1,Woonplaats
Q120855780,Q12995,Undirected,1,Woonplaats
Q120855780,Q18125,Undirected,1,Woonplaats
Q3992,Q31,Undirected,1,In Land
Q261414,Q142,Undirected,1,In Land
Q4191,Q39,Undirected,1,In Land
Q1851297,Q12994,Undirected,1,Geboorteplaats
Q1851297,Q12994,Undirected,1,Werklocatie
Q1851297,Q2340735,Undirected,1,Sterfteplaats
Q1851297,Q1113,Undirected,1,Werklocatie
Q117227189,Q392337,Undirected,1,Woonplaats
Q117227189,Q12995,Undirected,1,Geboorteplaats
Q117227189,Q12887,Undirected,1,Woonplaats
Q932008,Q55,Undirected,1,In Land
Q1309,Q55,Undirected,1,In Land
Q3234954,Q31,Undirected,1,In Land
Q2807,Q29,Undirected,1,In Land
Q238803,Q145,Undirected,1,In Land
Q498858,Q142,Undirected,1,In Land
Q12896,Q31,Undirected,1,In Land
Q18125,Q145,Undirected,1,In Land
Q37793252,Q47465,Undirected,1,Sterfteplaats
Q37793252,Q23482,Undirected,1,Geboorteplaats
Q118175361,Q12994,Undirected,1,Werklocatie
Q118175361,Q12995,Undirected,1,Werklocatie
Q118175361,Q2791245,Undirected,1,Sterfteplaats
Q118175361,Q2791245,Undirected,1,Werklocatie
Q118175361,Q2132237,Undirected,1,Werklocatie
Q118175361,Q2231539,Undirected,1,Geboorteplaats
Q13581283,Q31,Undirected,1,In Land
Q116688354,Q3992,Undirected,1,Geboorteplaats
Q100037,Q55,Undirected,1,In Land
Q116621811,Q12994,Undirected,1,Woonplaats
Q116621811,Q239,Undirected,1,Woonplaats
Q116621811,Q696825,Undirected,1,Geboorteplaats
Q116621811,Q34370,Undirected,1,Woonplaats
Q116621811,Q132679,Undirected,1,Sterfteplaats
Q116621725,Q3110823,Undirected,1,Geboorteplaats
Q116621725,Q3110823,Undirected,1,Sterfteplaats
Q116621725,Q3110823,Undirected,1,Werklocatie
Q116620833,Q2636574,Undirected,1,Geboorteplaats
Q116620833,Q12995,Undirected,1,Woonplaats
Q128034737,Q3110823,Undirected,1,Werklocatie
Q128034737,Q12995,Undirected,1,Sterfteplaats
Q128034737,Q107986613,Undirected,1,Werklocatie
Q128034737,Q2316093,Undirected,1,Geboorteplaats
Q125342034,Q2963326,Undirected,1,Geboorteplaats
Q125342034,Q2963326,Undirected,1,Sterfteplaats
Q122798023,Q12995,Undirected,1,Sterfteplaats
Q122798023,Q190113,Undirected,1,Geboorteplaats
Q122790642,Q12994,Undirected,1,Sterfteplaats
Q122790642,Q244513,Undirected,1,Geboorteplaats
Q116621244,Q822783,Undirected,1,Sterfteplaats
Q116621244,Q3475027,Undirected,1,Geboorteplaats
Q116659577,Q3110823,Undirected,1,Sterfteplaats
Q116659577,Q3110823,Undirected,1,Geboorteplaats
Q123414712,Q12994,Undirected,1,Sterfteplaats
Q123414712,Q1012352,Undirected,1,Geboorteplaats
Q117265039,Q822748,Undirected,1,Geboorteplaats
Q116621699,Q12994,Undirected,1,Woonplaats
Q116621699,Q12994,Undirected,1,Geboorteplaats
Q116621699,Q2340735,Undirected,1,Woonplaats
Q116621699,Q2340735,Undirected,1,Sterfteplaats
Q117229566,Q1296,Undirected,1,Geboorteplaats
Q117229566,Q12995,Undirected,1,Woonplaats
Q117229566,Q12995,Undirected,1,Sterfteplaats
Q13815099,Q31,Undirected,1,In Land
Q1015356,Q31,Undirected,1,In Land
Q2166168,Q31,Undirected,1,In Land
Q117244772,Q478797,Undirected,1,Geboorteplaats
Q117244772,Q12995,Undirected,1,Sterfteplaats
Q125257556,Q1296,Undirected,1,Sterfteplaats
Q125257556,Q1296,Undirected,1,Geboorteplaats
Q125257556,Q1296,Undirected,1,Werklocatie
Q125257556,Q2936941,Undirected,1,Werklocatie
Q123554207,Q742892,Undirected,1,Sterfteplaats
Q123554207,Q911968,Undirected,1,Geboorteplaats
Q116672748,Q177133,Undirected,1,Woonplaats
Q116672748,Q177133,Undirected,1,Werklocatie
Q116672748,Q12994,Undirected,1,Woonplaats
Q116672748,Q3234954,Undirected,1,Sterfteplaats
Q116672748,Q34001,Undirected,1,Geboorteplaats
Q131928167,Q12995,Undirected,1,Geboorteplaats
Q131928167,Q261399,Undirected,1,Woonplaats
Q123606015,Q12994,Undirected,1,Woonplaats
Q123606015,Q239,Undirected,1,Woonplaats
Q123606015,Q90,Undirected,1,Woonplaats
Q123606015,Q272243,Undirected,1,Geboorteplaats
Q123606015,Q203312,Undirected,1,Sterfteplaats
Q129072389,Q12892,Undirected,1,Woonplaats
Q129072389,Q213224,Undirected,1,Geboorteplaats
Q125359798,Q822783,Undirected,1,Geboorteplaats
Q125334130,Q12995,Undirected,1,Sterfteplaats
Q125334130,Q12995,Undirected,1,Geboorteplaats
Q125334130,Q12995,Undirected,1,Woonplaats
Q123399726,Q102728,Undirected,1,Sterfteplaats
Q123399726,Q1024880,Undirected,1,Woonplaats
Q123399726,Q12995,Undirected,1,Geboorteplaats
Q122794969,Q1486,Undirected,1,Woonplaats
Q122794969,Q731501,Undirected,1,Geboorteplaats
Q122794969,Q492369,Undirected,1,Woonplaats
Q128903989,Q12994,Undirected,1,Geboorteplaats
Q122753360,Q12892,Undirected,1,Werklocatie
Q122753360,Q2022299,Undirected,1,Werklocatie
Q122753360,Q1296,Undirected,1,Sterfteplaats
Q122753360,Q58780,Undirected,1,Geboorteplaats
Q122753360,Q3992,Undirected,1,Werklocatie
Q116509131,Q648,Undirected,1,Woonplaats
Q116509131,Q648,Undirected,1,Sterfteplaats
Q116509131,Q318532,Undirected,1,Geboorteplaats
Q125361599,Q12994,Undirected,1,Woonplaats
Q125361599,Q12994,Undirected,1,Sterfteplaats
Q125361599,Q12994,Undirected,1,Werklocatie
Q125361599,Q23109,Undirected,1,Geboorteplaats
Q3099657,Q31,Undirected,1,In Land
Q2535447,Q31,Undirected,1,In Land
Q23482,Q142,Undirected,1,In Land
Q119217815,Q499609,Undirected,1,Werklocatie
Q119217815,Q2132066,Undirected,1,Werklocatie
Q119217815,Q3100236,Undirected,1,Werklocatie
Q119217815,Q602170,Undirected,1,Geboorteplaats
Q119217815,Q602170,Undirected,1,Sterfteplaats
Q116510958,Q1013528,Undirected,1,Geboorteplaats
Q116510958,Q32508,Undirected,1,Sterfteplaats
Q116510958,Q84,Undirected,1,Woonplaats
Q117246934,Q125163,Undirected,1,Woonplaats
Q117246934,Q84,Undirected,1,Geboorteplaats
Q117246934,Q60,Undirected,1,Woonplaats
Q117246934,Q60,Undirected,1,Sterfteplaats
Q116510998,Q84,Undirected,1,Woonplaats
Q116510998,Q84,Undirected,1,Geboorteplaats
Q125357784,Q122607,Undirected,1,Woonplaats
Q125357784,Q122607,Undirected,1,Werklocatie
Q125357784,Q23154,Undirected,1,Geboorteplaats
Q125357784,Q12994,Undirected,1,Woonplaats
Q125357784,Q12994,Undirected,1,Werklocatie
Q125357784,Q1296,Undirected,1,Woonplaats
Q125357784,Q1296,Undirected,1,Sterfteplaats
Q125357784,Q12995,Undirected,1,Woonplaats
Q125357784,Q134902,Undirected,1,Woonplaats
Q125357784,Q134902,Undirected,1,Werklocatie
Q125357784,Q2449737,Undirected,1,Woonplaats
Q125357784,Q2449737,Undirected,1,Werklocatie
Q75320316,Q5688340,Undirected,1,Woonplaats
Q75320316,Q12994,Undirected,1,Woonplaats
Q75320316,Q5125871,Undirected,1,Woonplaats
Q75320316,Q23156,Undirected,1,Geboorteplaats
Q75320316,Q546635,Undirected,1,Woonplaats
Q75320316,Q549761,Undirected,1,Sterfteplaats
Q122780659,Q1425428,Undirected,1,Geboorteplaats
Q122780659,Q1425428,Undirected,1,Woonplaats
Q122780659,Q12994,Undirected,1,Woonplaats
Q122780659,Q7056086,Undirected,1,Woonplaats
Q75279907,Q67574558,Undirected,1,Sterfteplaats
Q75279907,Q2449737,Undirected,1,Werklocatie
Q75279907,Q549761,Undirected,1,Geboorteplaats
Q122842204,Q84,Undirected,1,Sterfteplaats
Q122842204,Q34217,Undirected,1,Geboorteplaats
Q122842204,Q34217,Undirected,1,Woonplaats
Q122842204,Q1045096,Undirected,1,Woonplaats
Q116621328,Q12994,Undirected,1,Woonplaats
Q116621328,Q277162,Undirected,1,Woonplaats
Q116621328,Q277162,Undirected,1,Sterfteplaats
Q116621328,Q163,Undirected,1,Geboorteplaats
Q116621363,Q12994,Undirected,1,Woonplaats
Q116621363,Q12994,Undirected,1,Geboorteplaats
Q116621363,Q146659,Undirected,1,Woonplaats
Q116621363,Q84,Undirected,1,Sterfteplaats
Q123634,Q145,Undirected,1,In Land
Q597997,Q31,Undirected,1,In Land
Q211073,Q974,Undirected,1,In Land
Q116621552,Q12994,Undirected,1,Werklocatie
Q116621552,Q12995,Undirected,1,Sterfteplaats
Q116621552,Q12995,Undirected,1,Werklocatie
Q116621552,Q12995,Undirected,1,Geboorteplaats
Q115852702,Q1909412,Undirected,1,Geboorteplaats
Q115852702,Q742876,Undirected,1,Sterfteplaats
Q115852702,Q742876,Undirected,1,Werklocatie
Q125365471,Q3453174,Undirected,1,Geboorteplaats
Q125365471,Q3453174,Undirected,1,Woonplaats
Q125365471,Q3453174,Undirected,1,Sterfteplaats
Q123050722,Q12994,Undirected,1,Woonplaats
Q123050722,Q12994,Undirected,1,Sterfteplaats
Q123050722,Q12994,Undirected,1,Werklocatie
Q123050722,Q12994,Undirected,1,Geboorteplaats
Q75320317,Q12994,Undirected,1,Woonplaats
Q75320317,Q208209,Undirected,1,Geboorteplaats
Q75320317,Q1003559,Undirected,1,Sterfteplaats
Q121053317,Q1296,Undirected,1,Geboorteplaats
Q121053317,Q1296,Undirected,1,Sterfteplaats
Q2656389,Q1027,Undirected,1,In Land
Q2413334,Q12892,Undirected,1,Werklocatie
Q2413334,Q12892,Undirected,1,Sterfteplaats
Q2413334,Q12892,Undirected,1,Geboorteplaats
Q2413334,Q1296,Undirected,1,Werklocatie
Q2413334,Q134121,Undirected,1,Werklocatie
Q2166865,Q31,Undirected,1,In Land
Q162022,Q31,Undirected,1,In Land
Q2132066,Q31,Undirected,1,In Land
Q125559455,Q12994,Undirected,1,Geboorteplaats
Q125559455,Q102728,Undirected,1,Woonplaats
Q125559455,Q102728,Undirected,1,Werklocatie
Q125559455,Q208793,Undirected,1,Sterfteplaats
Q2561079,Q31,Undirected,1,In Land
Q1849098,Q31,Undirected,1,In Land
Q696355,Q31,Undirected,1,In Land
Q2565209,Q31,Undirected,1,In Land
Q1018423,Q145,Undirected,1,In Land
Q2794293,Q31,Undirected,1,In Land
Q213224,Q31,Undirected,1,In Land
Q912106,Q31,Undirected,1,In Land
Q985789,Q31,Undirected,1,In Land
Q187755,Q31,Undirected,1,In Land
Q2326156,Q31,Undirected,1,In Land
Q680624,Q142,Undirected,1,In Land
Q737077,Q31,Undirected,1,In Land
Q822783,Q31,Undirected,1,In Land
Q63923,Q31,Undirected,1,In Land
Q118612085,Q12994,Undirected,1,Woonplaats
Q118612085,Q516951,Undirected,1,Geboorteplaats
Q118612085,Q84,Undirected,1,Woonplaats
Q118612085,Q1012476,Undirected,1,Woonplaats
Q118612085,Q1012476,Undirected,1,Sterfteplaats
Q1166,Q30,Undirected,1,In Land
Q2786493,Q31,Undirected,1,In Land
Q52101,Q55,Undirected,1,In Land
Q492369,Q31,Undirected,1,In Land
Q19186,Q145,Undirected,1,In Land
Q149688,Q145,Undirected,1,In Land
Q115826199,Q12994,Undirected,1,Sterfteplaats
Q115826199,Q270633,Undirected,1,Geboorteplaats
Q377429,Q31,Undirected,1,In Land
Q2041206,Q31,Undirected,1,In Land
Q724573,Q31,Undirected,1,In Land
Q220145,Q31,Undirected,1,In Land
Q1123846,Q142,Undirected,1,In Land
Q711,Q711,Undirected,1,In Land
Q15982597,Q12994,Undirected,1,Woonplaats
Q15982597,Q3110823,Undirected,1,Sterfteplaats
Q15982597,Q3110823,Undirected,1,Woonplaats
Q15982597,Q735797,Undirected,1,Geboorteplaats
Q995533,Q30,Undirected,1,In Land
Q2223904,Q31,Undirected,1,In Land
Q340,Q16,Undirected,1,In Land
Q780561,Q31,Undirected,1,In Land
Q628733,Q31,Undirected,1,In Land
Q688781,Q31,Undirected,1,In Land
Q83317,Q796,Undirected,1,In Land
Q1431633,Q30,Undirected,1,In Land
Q1726,Q183,Undirected,1,In Land
Q2742,Q183,Undirected,1,In Land
Q134121,Q31,Undirected,1,In Land
Q12191,Q142,Undirected,1,In Land
Q18655152,Q1296,Undirected,1,Geboorteplaats
Q18655152,Q1296,Undirected,1,Sterfteplaats
Q580315,Q31,Undirected,1,In Land
Q616933,Q31,Undirected,1,In Land
Q2436688,Q31,Undirected,1,In Land
Q822651,Q31,Undirected,1,In Land
Q60,Q30,Undirected,1,In Land
Q1384,Q30,Undirected,1,In Land
Q987754,Q27,Undirected,1,In Land
Q101254,Q145,Undirected,1,In Land
Q672816,Q84,Undirected,1,Sterfteplaats
Q672816,Q8717,Undirected,1,Geboorteplaats
Q243851,Q142,Undirected,1,In Land
Q664,Q664,Undirected,1,In Land
Q1847545,Q31,Undirected,1,In Land
Q1865404,Q31,Undirected,1,In Land
Q623310,Q31,Undirected,1,In Land
Q2442951,Q30,Undirected,1,In Land
Q661710,Q142,Undirected,1,In Land
Q2346321,Q31,Undirected,1,In Land
Q1060664,Q142,Undirected,1,In Land
Q2042895,Q31,Undirected,1,In Land
Q84957520,Q55,Undirected,1,In Land
Q20,Q20,Undirected,1,In Land
Q23109,Q145,Undirected,1,In Land
Q7056086,Q145,Undirected,1,In Land
Q215354,Q145,Undirected,1,In Land
Q41262,Q145,Undirected,1,In Land
Q23092,Q145,Undirected,1,In Land
Q1909412,Q31,Undirected,1,In Land
Q116621407,Q12994,Undirected,1,Sterfteplaats
Q116621407,Q12994,Undirected,1,Geboorteplaats
Q122833200,Q3110823,Undirected,1,Werklocatie
Q122833200,Q12995,Undirected,1,Sterfteplaats
Q122833200,Q2580321,Undirected,1,Werklocatie
Q122833200,Q2316093,Undirected,1,Geboorteplaats
Q115831919,Q724577,Undirected,1,Werklocatie
Q115831919,Q1296,Undirected,1,Werklocatie
Q115831919,Q211073,Undirected,1,Werklocatie
Q115831919,Q730801,Undirected,1,Geboorteplaats
Q115831919,Q388115,Undirected,1,Woonplaats
Q115831919,Q388115,Undirected,1,Sterfteplaats
Q129121545,Q822771,Undirected,1,Geboorteplaats
Q129121545,Q90,Undirected,1,Werklocatie
Q129121545,Q475931,Undirected,1,Sterfteplaats
Q129121545,Q475931,Undirected,1,Werklocatie
Q123742237,Q1876354,Undirected,1,Werklocatie
Q1023248,Q31,Undirected,1,In Land
Q650376,Q31,Undirected,1,In Land
Q2398408,Q31,Undirected,1,In Land
Q1876354,Q31,Undirected,1,In Land
Q4613418,Q31,Undirected,1,In Land
Q28301,Q155,Undirected,1,In Land
Q950007,Q31,Undirected,1,In Land
Q2400293,Q31,Undirected,1,In Land
Q2314278,Q31,Undirected,1,In Land
Q12996,Q31,Undirected,1,In Land
Q742892,Q31,Undirected,1,In Land
Q1939288,Q31,Undirected,1,In Land
Q2191886,Q31,Undirected,1,In Land
Q1952054,Q31,Undirected,1,In Land
Q822777,Q31,Undirected,1,In Land
Q2555902,Q31,Undirected,1,In Land
Q14988,Q31,Undirected,1,In Land
Q930292,Q31,Undirected,1,In Land
Q2491546,Q31,Undirected,1,In Land
Q12992,Q31,Undirected,1,In Land
Q835128,Q31,Undirected,1,In Land
Q705028,Q31,Undirected,1,In Land
Q2106759,Q31,Undirected,1,In Land
Q599127,Q31,Undirected,1,In Land
Q107986613,Q31,Undirected,1,In Land
Q2580321,Q31,Undirected,1,In Land
Q34217,Q145,Undirected,1,In Land
Q120920666,Q2896939,Undirected,1,Sterfteplaats
Q120920666,Q2896939,Undirected,1,Werklocatie
Q120920666,Q2896939,Undirected,1,Geboorteplaats
Q124230,Q145,Undirected,1,In Land
Q3892762,Q38,Undirected,1,In Land
Q44213,Q414,Undirected,1,In Land
Q90,Q142,Undirected,1,In Land
Q255575,Q31,Undirected,1,In Land
Q125538145,Q2031231,Undirected,1,Sterfteplaats
Q125538145,Q244513,Undirected,1,Woonplaats
Q784390,Q727,Undirected,1,Geboorteplaats
Q784390,Q951571,Undirected,1,Sterfteplaats
Q784390,Q118958,Undirected,1,Werklocatie
Q784390,Q118958,Undirected,1,Sterfteplaats
Q784390,Q1309,Undirected,1,Werklocatie
Q1896762,Q818804,Undirected,1,Geboorteplaats
Q1896762,Q2676933,Undirected,1,Sterfteplaats
Q122987963,Q2693730,Undirected,1,Geboorteplaats
Q122987963,Q616933,Undirected,1,Werklocatie
Q122987963,Q12992,Undirected,1,Sterfteplaats
Q122801530,Q270633,Undirected,1,Geboorteplaats
Q122801530,Q270633,Undirected,1,Sterfteplaats
Q131928133,Q12995,Undirected,1,Sterfteplaats
Q131928133,Q12995,Undirected,1,Werklocatie
Q131928133,Q2026781,Undirected,1,Geboorteplaats
Q188096,Q833,Undirected,1,In Land
Q2209469,Q145,Undirected,1,In Land
Q208209,Q145,Undirected,1,In Land
Q233129,Q30,Undirected,1,In Land
Q1884650,Q31,Undirected,1,In Land
Q203000,Q145,Undirected,1,In Land
Q2053561,Q31,Undirected,1,In Land
Q56036064,Q12887,Undirected,1,Woonplaats
Q56036064,Q12887,Undirected,1,Sterfteplaats
Q56036064,Q1961936,Undirected,1,Geboorteplaats
Q56036064,Q190959,Undirected,1,Woonplaats
Q2174334,Q31,Undirected,1,In Land
Q136703696,Q2878342,Undirected,1,Geboorteplaats
Q136703696,Q1296,Undirected,1,Werklocatie
Q136703696,Q268219,Undirected,1,Werklocatie
Q136703696,Q2262095,Undirected,1,Werklocatie
Q136703696,Q2262095,Undirected,1,Sterfteplaats
Q136703696,Q2358119,Undirected,1,Werklocatie
Q136703696,Q2358119,Undirected,1,Sterfteplaats
Q115979048,Q478797,Undirected,1,Werklocatie
Q115979048,Q1840847,Undirected,1,Geboorteplaats
Q115979048,Q12995,Undirected,1,Werklocatie
Q115979048,Q1865404,Undirected,1,Sterfteplaats
Q115979048,Q1865404,Undirected,1,Werklocatie
Q115979048,Q506707,Undirected,1,Werklocatie
Q115819139,Q239,Undirected,1,Werklocatie
Q115819139,Q724638,Undirected,1,Werklocatie
Q115819139,Q2166865,Undirected,1,Geboorteplaats
Q115819139,Q272243,Undirected,1,Werklocatie
Q115819139,Q272243,Undirected,1,Sterfteplaats
Q120973922,Q3475027,Undirected,1,Werklocatie
Q120333083,Q12994,Undirected,1,Sterfteplaats
Q120333083,Q12994,Undirected,1,Werklocatie
Q120333083,Q318532,Undirected,1,Geboorteplaats
Q18415039,Q239,Undirected,1,Geboorteplaats
Q18415039,Q90,Undirected,1,Sterfteplaats
Q117244643,Q12994,Undirected,1,Sterfteplaats
Q117244643,Q817372,Undirected,1,Geboorteplaats
Q125257906,Q392337,Undirected,1,Werklocatie
Q118732528,Q12995,Undirected,1,Sterfteplaats
Q118732528,Q211037,Undirected,1,Geboorteplaats
Q28584401,Q12995,Undirected,1,Woonplaats
Q28584401,Q12995,Undirected,1,Sterfteplaats
Q28584401,Q12995,Undirected,1,Geboorteplaats
Q110039178,Q12994,Undirected,1,Werklocatie
Q110039178,Q2575787,Undirected,1,Geboorteplaats
Q110039178,Q392337,Undirected,1,Werklocatie
Q110039178,Q392337,Undirected,1,Sterfteplaats
Q118136722,Q12994,Undirected,1,Werklocatie
Q118136722,Q731501,Undirected,1,Geboorteplaats
Q118136722,Q149688,Undirected,1,Werklocatie
Q118136722,Q47952,Undirected,1,Sterfteplaats
Q118136722,Q47952,Undirected,1,Werklocatie
Q118136722,Q47952,Undirected,1,Woonplaats
Q2182589,Q328104,Undirected,1,Werklocatie
Q2182589,Q12994,Undirected,1,Werklocatie
Q2182589,Q323408,Undirected,1,Geboorteplaats
Q2182589,Q1012357,Undirected,1,Werklocatie
Q2182589,Q1012357,Undirected,1,Sterfteplaats
Q14101076,Q12892,Undirected,1,Geboorteplaats
Q14101076,Q12892,Undirected,1,Werklocatie
Q14101076,Q12892,Undirected,1,Sterfteplaats
Q15982596,Q12994,Undirected,1,Werklocatie
Q15982596,Q1296,Undirected,1,Werklocatie
Q15982596,Q211037,Undirected,1,Werklocatie
Q120884878,Q2854293,Undirected,1,Werklocatie
Q120884878,Q2928134,Undirected,1,Werklocatie
Q120884878,Q822763,Undirected,1,Sterfteplaats
Q120884878,Q822763,Undirected,1,Werklocatie
Q120884878,Q628733,Undirected,1,Werklocatie
Q120884878,Q1952054,Undirected,1,Geboorteplaats
Q120884878,Q211037,Undirected,1,Werklocatie
Q120884878,Q651811,Undirected,1,Werklocatie
Q120884878,Q214154,Undirected,1,Werklocatie
Q2159132,Q822795,Undirected,1,Sterfteplaats
Q2159132,Q696871,Undirected,1,Geboorteplaats
Q115836217,Q2261514,Undirected,1,Werklocatie
Q115836217,Q1704244,Undirected,1,Geboorteplaats
Q115836217,Q1704244,Undirected,1,Sterfteplaats
Q115836217,Q3472219,Undirected,1,Werklocatie
Q115836217,Q3472086,Undirected,1,Werklocatie
Q22002048,Q739996,Undirected,1,Geboorteplaats
Q22002048,Q12994,Undirected,1,Sterfteplaats
Q6242432,Q118958,Undirected,1,Werklocatie
Q6242432,Q118958,Undirected,1,Sterfteplaats
Q6242432,Q1309,Undirected,1,Geboorteplaats
Q6242432,Q2997099,Undirected,1,Sterfteplaats
Q42306892,Q391294,Undirected,1,Geboorteplaats
Q42306892,Q391294,Undirected,1,Sterfteplaats
Q185591,Q258,Undirected,1,In Land
Q2404540,Q145,Undirected,1,In Land
Q651724,Q31,Undirected,1,In Land
Q110039180,Q822795,Undirected,1,Werklocatie
Q110039180,Q118958,Undirected,1,Werklocatie
Q110039180,Q118958,Undirected,1,Sterfteplaats
Q110039180,Q2042895,Undirected,1,Geboorteplaats
Q110039180,Q214154,Undirected,1,Werklocatie
Q2351222,Q31,Undirected,1,In Land
Q3475027,Q31,Undirected,1,In Land
Q2026781,Q31,Undirected,1,In Land
Q3515115,Q12892,Undirected,1,Werklocatie
Q3515115,Q64,Undirected,1,Sterfteplaats
Q3515115,Q173219,Undirected,1,Werklocatie
Q3515115,Q2629754,Undirected,1,Geboorteplaats
Q2414284,Q31,Undirected,1,In Land
Q110039361,Q743236,Undirected,1,Geboorteplaats
Q110039361,Q58780,Undirected,1,Werklocatie
Q110039361,Q207095,Undirected,1,Werklocatie
Q110039361,Q641278,Undirected,1,Sterfteplaats
Q110039361,Q38298881,Undirected,1,Werklocatie
Q110039361,Q218497,Undirected,1,Werklocatie
Q499588,Q31,Undirected,1,In Land
Q36433,Q45,Undirected,1,In Land
Q28599921,Q145,Undirected,1,In Land
Q184090,Q145,Undirected,1,In Land
Q1003559,Q145,Undirected,1,In Land
Q2754460,Q239,Undirected,1,Sterfteplaats
Q2754460,Q239,Undirected,1,Geboorteplaats
Q120488044,Q1904127,Undirected,1,Werklocatie
Q2396419,Q31,Undirected,1,In Land
Q3504647,Q252,Undirected,1,In Land
Q908546,Q31,Undirected,1,In Land
Q36074,Q408,Undirected,1,In Land
Q122801933,Q12995,Undirected,1,Geboorteplaats
Q122801933,Q12995,Undirected,1,Sterfteplaats
Q122801933,Q12995,Undirected,1,Werklocatie
Q1796639,Q1017,Undirected,1,Sterfteplaats
Q1796639,Q9768,Undirected,1,Sterfteplaats
Q1796639,Q839037,Undirected,1,Geboorteplaats
Q773585,Q142,Undirected,1,In Land
Q2189234,Q31,Undirected,1,In Land
Q1947380,Q668,Undirected,1,In Land
Q115822210,Q723651,Undirected,1,Geboorteplaats
Q115822210,Q1348,Undirected,1,Sterfteplaats
Q115822210,Q1947380,Undirected,1,Werklocatie
Q161491,Q145,Undirected,1,In Land
Q2566545,Q31,Undirected,1,In Land
Q4423628,Q1963590,Undirected,1,Werklocatie
Q4423628,Q210003,Undirected,1,Werklocatie
Q4423628,Q12995,Undirected,1,Werklocatie
Q4423628,Q270633,Undirected,1,Werklocatie
Q115807960,Q960518,Undirected,1,Werklocatie
Q115807960,Q960518,Undirected,1,Woonplaats
Q115807960,Q2681034,Undirected,1,Woonplaats
Q115807960,Q2681034,Undirected,1,Sterfteplaats
