ID,Label,Type,Image,birthPlaceLabel,copybirthplace,coordinate location,coordinate location 1,Final Latitude,coordinate location 2,Final Longitude,birthCountryLabel,deathPlaceLabel,deathCountryLabel,Samengestelde werkplaatsen,Samengestelde woonplaatsen,Bijhorendland,BijhorendlandLabel,CopyID,Latitude,Longitude
Q125361599,Marion Violet Thomas,Person,,Norfolk,Norfolk,"52.6725,0.95",52.6725,52.6725,0.95,0.95,Verenigd Koninkrijk,Brugge,België,,,,,Q125361599,,
Q119217815,Martinus Coune,Person,,Veulen,Veulen,"50.7631,5.305",50.7631,50.7631,5.305,5.305,België,Veulen,België,,,,,Q119217815,,
Q116510958,Mary Ann F. Andrewes,Person,,Brentford,Brentford,"51.4861,-0.3101",51.4861,51.4861,-0.3101,-0.3101,Verenigd Koninkrijk,Kingston upon Thames,Verenigd Koninkrijk,,,,,Q116510958,,
Q117246934,Mary Ann Walton,Person,,Londen,London,"51.507222222222,-0.1275",51.507222222222,51.507222222222,-0.1275,-0.1275,Verenigd Koninkrijk,New York,Verenigde Staten,,,,,Q117246934,,
Q116510998,Mary Anne Macdaniel,Person,,Londen,London,"51.507222222222,-0.1275",51.507222222222,51.507222222222,-0.1275,-0.1275,Verenigd Koninkrijk,,,,,,,Q116510998,,
Q125357784,Mary Catherine Cole,Person,,Bristol,Bristol,"51.45361111111111,-2.5975",51.45361111111111,51.45361111111111,-2.5975,-2.5975,Verenigd Koninkrijk,Gent,België,,,,,Q125357784,,
Q75320316,Mary Constantia Clifford,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Foto%20Mary%20Clifford.jpg,Devon,Devon,"50.7,-3.8",50.7,50.7,-3.8,-3.8,Verenigd Koninkrijk,Warwick,Verenigd Koninkrijk,,,,,Q75320316,,
Q122780659,Mary Elizabeth Johnson,Person,,Q1425428,Newcastle upon Tyne,"54.977777777778,-1.6133333333333",54.977777777778,54.977777777778,-1.6133333333333,-1.6133333333333,Verenigd Koninkrijk,,,,,,,Q122780659,,
Q75279907,Mary Isabel Lucy Dormer,Person,,Warwick,Warwick,"41.716666666667,-71.416666666667",41.716666666667,41.716666666667,-71.416666666667,-71.416666666667,Verenigd Koninkrijk,Q67574558,Verenigd Koninkrijk,,,,,Q75279907,,
Q122842204,Mary Louisa Farbrother,Person,,Oxford,Oxford,"51.751944444444,-1.2577777777778",51.751944444444,51.751944444444,-1.2577777777778,-1.2577777777778,Verenigd Koninkrijk,Londen,Verenigd Koninkrijk,,,,,Q122842204,,
Q116621328,Mary Lucy Vavasour,Person,,Yorkshire,Yorkshire,"53.958333333333,-1.0833333333333",53.958333333333,53.958333333333,-1.0833333333333,-1.0833333333333,Verenigd Koninkrijk,Hammersmith,Verenigd Koninkrijk,,,,,Q116621328,,
Q116621363,Mary Margaret Weale,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Londen,Verenigd Koninkrijk,,,,,Q116621363,,
Q116621552,Mathilde Catteeuw,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Doodsprentje%20Mathilde%20Catteeuw.tif,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Kortrijk,België,,,,,Q116621552,,
Q115852702,Mathilde Germonprez,Person,,Nukerke,Nukerke,"50.7969,3.5947",50.7969,50.7969,3.5947,3.5947,België,Staden,België,,,,,Q115852702,,
Q125365471,Mathilde Jeanne Marie de Robiano,Person,,Rumillies,Rumillies,"50.62,3.4378",50.62,50.62,3.4378,3.4378,België,Rumillies,België,,,,,Q125365471,,
Q123050722,Mathilde Sophie Theresia Renodeyn,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q123050722,,
Q75320317,Maurice Denis Kavanagh,Person,,Penzance,Penzance,"50.12139,-5.53685",50.12139,50.12139,-5.53685,-5.53685,Verenigd Koninkrijk,Prestwich,Verenigd Koninkrijk,,,,,Q75320317,,
Q121053317,Maurice Vander Haeghen,Person,,Gent,Ghent,"51.05361111111111,3.725277777777778",51.05361111111111,51.05361111111111,3.725277777777778,3.725277777777778,België,Gent,België,,,,,Q121053317,,
Q2413334,Max Rooses,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Rooses.jpg,Antwerpen,Province of Antwerp,"51.216666666667,4.4166666666667",51.216666666667,51.216666666667,4.4166666666667,4.4166666666667,België,Antwerpen,België,,,,,Q2413334,,
Q125559455,Medardus Van De Poele,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Sint-Omaars,Frankrijk,,,,,Q125559455,,
Q118612085,Michael Buckley,Person,,Cahir,Cahir Castle,"52.37455,-7.92719",52.37455,52.37455,-7.92719,-7.92719,Ierland,Youghal,Ierland,,,,,Q118612085,,
Q115826199,Modest Delplace,Person,,Torhout,Torhout,"51.06612448136476,3.10136976770668",51.06612448136476,51.06612448136476,3.10136976770668,3.10136976770668,België,Brugge,België,,,,,Q115826199,,
Q15982597,Monica De Vriese,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Bidprentje%20Monica%20De%20Vriese.jpg,Wingene,Wingene,"51.05,3.2666666666667",51.05,51.05,3.2666666666667,3.2666666666667,België,Heule,België,,,,,Q15982597,,
Q18655152,Napoleon de Pauw,Person,http://commons.wikimedia.org/wiki/Special:FilePath/NapoleonDePauw.jpg,Gent,Ghent,"51.05361111111111,3.725277777777778",51.05361111111111,51.05361111111111,3.725277777777778,3.725277777777778,België,Gent,België,,,,,Q18655152,,
Q672816,Nicholas Wiseman,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Wiseman.jpg,Sevilla,Seville,"37.38861111111111,-5.995555555555556",37.38861111111111,37.38861111111111,-5.995555555555556,-5.995555555555556,Spanje,Londen,Verenigd Koninkrijk,,,,,Q672816,,
Q116621407,Octavie Petyt,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q116621407,,
Q122833200,Octavie Van Gillewe,Person,,Zarren,Zarren,"51.0178,2.9589",51.0178,51.0178,2.9589,2.9589,België,Kortrijk,België,,,,,Q122833200,,
Q115831919,Octavus D'Hooghe,Person,,Wichelen,Wichelen,"51.0042,3.9725",51.0042,51.0042,3.9725,3.9725,België,Zele,België,,,,,Q115831919,,
Q129121545,Oda Verriest,Person,,Deerlijk,Deerlijk,"50.8533,3.3533",50.8533,50.8533,3.3533,3.3533,België,Westerlo,België,,,,,Q129121545,,
Q123742237,Odilon Van Den Berghe,Person,,,,,,,,,,,,,,,,Q123742237,,
Q120920666,P. F. Van De Meulebroucke,Person,,Berchem,Bergheim,"50.95406111111111,6.641238888888889",50.95406111111111,50.95406111111111,6.641238888888889,6.641238888888889,België,Berchem,België,,,,,Q120920666,,
Q125538145,Patrick Joseph Ryan,Person,,,,,,,,,,Clonegal,Ierland,,,,,Q125538145,,
Q784390,Paul Alberdingk Thijm,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Paul%20Alberdingk%20Thijm.jpg,Amsterdam,Amsterdam,"52.36666666666667,4.883333333333333",52.36666666666667,52.36666666666667,4.883333333333333,4.883333333333333,Nederland,Leuven,België,,,,,Q784390,,
Q784390,Paul Alberdingk Thijm,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20Paul%20Alberdingk%20Thijm.jpg,Amsterdam,Amsterdam,"52.36666666666667,4.883333333333333",52.36666666666667,52.36666666666667,4.883333333333333,4.883333333333333,Nederland,Kessel-Lo,België,,,,,Q784390,,
Q1896762,Paul Kiroul,Person,,Berchem,Bergheim,"50.95406111111111,6.641238888888889",50.95406111111111,50.95406111111111,6.641238888888889,6.641238888888889,België,Sint-Andries,België,,,,,Q1896762,,
Q122987963,Paul Van Dorpe,Person,,Eine,Eine,"50.8683,3.6214",50.8683,50.8683,3.6214,3.6214,België,Oudenaarde,België,,,,,Q122987963,,
Q122801530,Pauline Rosalie Bruneel,Person,,Torhout,Torhout,"51.06612448136476,3.10136976770668",51.06612448136476,51.06612448136476,3.10136976770668,3.10136976770668,België,Torhout,België,,,,,Q122801530,,
Q131928133,Pelagie Vuylsteke,Person,,Poelkapelle,Poelcappelle,"50.9183,2.9575",50.9183,50.9183,2.9575,2.9575,België,Kortrijk,België,,,,,Q131928133,,
Q56036064,Peter Jozef Scherpenseel,Person,,Schinveld,Onderbanken,"50.9681,5.9719",50.9681,50.9681,5.9719,5.9719,Nederland,Schaarbeek,België,,,,,Q56036064,,
Q136703696,Petrus Alfons Beelaert,Person,,Bachte-Maria-Leerne,Bachte-Maria-Leerne,"51.0097,3.5792",51.0097,51.0097,3.5792,3.5792,België,Sint-Pauwels,België,,,,,Q136703696,,
Q136703696,Petrus Alfons Beelaert,Person,,Bachte-Maria-Leerne,Bachte-Maria-Leerne,"51.0097,3.5792",51.0097,51.0097,3.5792,3.5792,België,Vrasene,België,,,,,Q136703696,,
Q115979048,Petrus Baelden,Person,,Houtem,Houthem,"51.0092,2.6083",51.0092,51.0092,2.6083,2.6083,België,Nieuwkerke,België,,,,,Q115979048,,
Q115819139,Petrus De Smedt,Person,,Mazenzele,Mazenzele,"50.94283333333333,4.172027777777778",50.94283333333333,50.94283333333333,4.172027777777778,4.172027777777778,België,Sint-Joost-ten-Node,België,,,,,Q115819139,,
Q120973922,Petrus Josephus Maria Van Doorne,Person,,,,,,,,,,,,,,,,Q120973922,,
Q120333083,Petrus Ludovicus Dessein,Person,,Wervik,Wervik,"50.7797,3.04",50.7797,50.7797,3.04,3.04,België,Brugge,België,,,,,Q120333083,,
Q18415039,Philippe Van der Haeghen,Person,,Brussel,City of Brussels,"50.846666666666664,4.351666666666667",50.846666666666664,50.846666666666664,4.351666666666667,4.351666666666667,België,Parijs,Frankrijk,,,,,Q18415039,,
Q117244643,Philomena De Smet,Person,,Sint-Lievens-Houtem,Sint-Lievens-Houtem,"50.916666666667,3.8666666666667",50.916666666667,50.916666666667,3.8666666666667,3.8666666666667,België,Brugge,België,,,,,Q117244643,,
Q125257906,Pierre Joseph Deraedt,Person,,,,,,,,,,,,,,,,Q125257906,,
Q118732528,Pierre Laigneil,Person,,Roeselare,Arrondissement of Roeselare,"50.946667,3.123333",50.946667,50.946667,3.123333,3.123333,België,Kortrijk,België,,,,,Q118732528,,
Q28584401,Pierre Nicolas Croquison,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Nicolas%20Croquison.jpg,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Kortrijk,België,,,,,Q28584401,,
Q110039178,Pieter Baes,Person,,Elverdinge,Ypres,"50.850833333333334,2.885",50.850833333333334,50.850833333333334,2.885,2.885,België,Izegem,België,,,,,Q110039178,,
Q118136722,Pieter Benoit,Person,,Kuurne,Kuurne,"50.8519,3.2861",50.8519,50.8519,3.2861,3.2861,België,Salford,Verenigd Koninkrijk,,,,,Q118136722,,
Q2182589,Pieter Busschaert,Person,,Damme,Damme,"51.25,3.2833333333333",51.25,51.25,3.2833333333333,3.2833333333333,België,Vichte,België,,,,,Q2182589,,
Q14101076,Pieter Génard,Person,http://commons.wikimedia.org/wiki/Special:FilePath/PieterG%C3%A9nard.jpg,Antwerpen,Province of Antwerp,"51.216666666667,4.4166666666667",51.216666666667,51.216666666667,4.4166666666667,4.4166666666667,België,Antwerpen,België,,,,,Q14101076,,
Q15982596,Pieter Jan Gezelle,Person,,,,,,,,,,,,,,,,Q15982596,,
Q120884878,Pieter Jan Timmerman,Person,,Oostnieuwkerke,Oostnieuwkerke,"50.9403,3.0597",50.9403,50.9403,3.0597,3.0597,België,Kortemark,België,,,,,Q120884878,,
Q2159132,Pieter Lansens,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Lansens.jpg,Lichtervelde,Lichtervelde,"51.033333333333,3.1333333333333",51.033333333333,51.033333333333,3.1333333333333,3.1333333333333,België,Koekelare,België,,,,,Q2159132,,
Q115836217,Pieter Plets,Person,,Rumbeke,Rumbeke,"50.9333,3.1539",50.9333,50.9333,3.1539,3.1539,België,Rumbeke,België,,,,,Q115836217,,
Q22002048,Pieter Raoux,Person,,Assebroek,Assebroek,"51.1964,3.2536",51.1964,51.1964,3.2536,3.2536,België,Brugge,België,,,,,Q22002048,,
Q6242432,Pieter Willems,Person,http://commons.wikimedia.org/wiki/Special:FilePath/PieterWillems.png,Maastricht,Maastricht,"50.866666666667,5.6833333333333",50.866666666667,50.866666666667,5.6833333333333,5.6833333333333,Nederland,Leuven,België,,,,,Q6242432,,
Q6242432,Pieter Willems,Person,http://commons.wikimedia.org/wiki/Special:FilePath/PieterWillems.png,Maastricht,Maastricht,"50.866666666667,5.6833333333333",50.866666666667,50.866666666667,5.6833333333333,5.6833333333333,Nederland,Sint-Joris-Weert,België,,,,,Q6242432,,
Q42306892,Pieter van den Broeck,Person,,Hamme,Hamme,"51.0919,4.1356",51.0919,51.0919,4.1356,4.1356,België,Hamme,België,,,,,Q42306892,,
Q110039180,Placidus Haghebaert,Person,,Noordschote,Noordschote,"50.9542,2.8111",50.9542,50.9542,2.8111,2.8111,België,Leuven,België,,,,,Q110039180,,
Q3515115,Pol de Mont,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Pol%20de%20Mont%201896.jpg,Wambeek,Wambeek,"50.85333333,4.16222222",50.85333333,50.85333333,4.16222222,4.16222222,België,Berlijn,Duitsland,,,,,Q3515115,,
Q110039361,Polydoor Dionysius Daniëls,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Eerwaarde%20Heer%20pastoor%20Dani%C3%ABls%2C%20PA04467.jpg,Diest,Diest,"50.9847,5.0514",50.9847,50.9847,5.0514,5.0514,België,Hoeilaart,België,,,,,Q110039361,,
Q2754460,Prosper Antoine Van Langendonck,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Langendonck.jpg,Brussel,City of Brussels,"50.846666666666664,4.351666666666667",50.846666666666664,50.846666666666664,4.351666666666667,4.351666666666667,België,Brussel,België,,,,,Q2754460,,
Q120488044,Prosper Bernard,Person,,,,,,,,,,,,,,,,Q120488044,,
Q122801933,Rafaël Debo,Person,,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Kortrijk,België,,,,,Q122801933,,
Q1796639,Rafaël Verhulst,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Raf%20Verhulst.jpg,Wommelgem,Wommelgem,"51.2036,4.5219",51.2036,51.2036,4.5219,4.5219,België,Aken,Duitsland,,,,,Q1796639,,
Q1796639,Rafaël Verhulst,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Raf%20Verhulst.jpg,Wommelgem,Wommelgem,"51.2036,4.5219",51.2036,51.2036,4.5219,4.5219,België,Vaals,Nederland,,,,,Q1796639,,
Q115822210,Raymond Muyldermans,Person,,Balen,Balen,"51.170833333333334,5.169722222222222",51.170833333333334,51.170833333333334,5.169722222222222,5.169722222222222,België,Calcutta,India,,,,,Q115822210,,
Q4423628,Remi Ghesquiere,Person,,,,,,,,,,,,,,,,Q4423628,,
Q115807960,Remigius De Ryckere,Person,,Emelgem,Emelgem,"50.9233,3.2297",50.9233,50.9233,3.2297,3.2297,België,Emelgem,België,,,,,Q115807960,,
Q123722465,Renaat Joye,Person,,Woumen,Woumen,"51.0017,2.8697",51.0017,51.0017,2.8697,2.8697,België,Woumen,België,,,,,Q123722465,,
Q119699762,René Frans Adriaens,Person,,Zedelgem,Zedelgem,"51.1431,3.1361",51.1431,51.1431,3.1361,3.1361,België,Zedelgem,België,,,,,Q119699762,,
Q2087117,René Vermandere,Person,,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Antwerpen,België,,,,,Q2087117,,
Q115817263,René van Honsebrouck,Person,,Werken,Werken,"51.0292,2.9642",51.0292,51.0292,2.9642,2.9642,België,Antwerpen,België,,,,,Q115817263,,
Q120651810,René-François Flahault,Person,,Belle,Belley,"45.759166666667,5.6880555555556",45.759166666667,45.759166666667,5.6880555555556,5.6880555555556,Frankrijk,,,,,,,Q120651810,,
Q64302,Richard Andree,Person,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A0%D0%B8%D1%85%D0%B0%D1%80%D0%B4%20%D0%90%D0%BD%D0%B4%D1%80%D0%B5.jpg,Braunschweig,Brunswick,"52.269166666667,10.521111111111",52.269166666667,52.269166666667,10.521111111111,10.521111111111,Duitsland,München,Duitsland,,,,,Q64302,,
Q115813641,Rijkaart Carette,Person,,Meulebeke,Meulebeke,"50.9497,3.2869",50.9497,50.9497,3.2869,3.2869,België,Koolskamp,België,,,,,Q115813641,,
Q7343011,Robert Coffin,Person,,Brighton,Brighton,"33.4389,-86.9453",33.4389,33.4389,-86.9453,-86.9453,Verenigd Koninkrijk,Teignmouth,Verenigd Koninkrijk,,,,,Q7343011,,
Q125472922,Robert John Stanislaw Edmonstone,Person,,Blackburn,Blackburn,"-37.826,145.151",-37.826,-37.826,145.151,145.151,Verenigd Koninkrijk,Gwanda,Zimbabwe,,,,,Q125472922,,
Q113675636,Robrecht Willaert,Person,,Esen,Essen,"51.450833333333,7.0130555555556",51.450833333333,51.450833333333,7.0130555555556,7.0130555555556,België,Lumbres,Frankrijk,,,,,Q113675636,,
Q136734381,Roland Joseph De Meester,Person,,Roeselare,Arrondissement of Roeselare,"50.946667,3.123333",50.946667,50.946667,3.123333,3.123333,België,Kortrijk,België,,,,,Q136734381,,
Q117244395,Romaan Gislijn Gezelle,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q117244395,,
Q115844249,Rosalia Verstraete,Person,,Egem,Pittem,"50.983333333333,3.2666666666667",50.983333333333,50.983333333333,3.2666666666667,3.2666666666667,België,Deftinge,België,,,,,Q115844249,,
Q123050592,Ruth Rose Drew,Person,,Haiderabad,Hyderabad,"17.361666666666668,78.47472222222223",17.361666666666668,17.361666666666668,78.47472222222223,78.47472222222223,India,Brugge,België,,,,,Q123050592,,
Q119006339,Samuel Roper,Person,,Dorset,Dorset,"50.833333333333,-2.3333333333333",50.833333333333,50.833333333333,-2.3333333333333,-2.3333333333333,Verenigd Koninkrijk,Bedminster,Verenigd Koninkrijk,,,,,Q119006339,,
Q116508674,Savina L.J. van Caloen-de Gourcy,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Foto%20Savina%20Van%20Caloen.tif,Gent,Ghent,"51.05361111111111,3.725277777777778",51.05361111111111,51.05361111111111,3.725277777777778,3.725277777777778,België,Loppem,België,,,,,Q116508674,,
Q14331462,Seraphijn Dequidt,Person,,Oeren,Uren,"57.466666666667,45.783333333333",57.466666666667,57.466666666667,45.783333333333,45.783333333333,België,De Panne,België,,,,,Q14331462,,
Q56036025,Servaas Domien Daems,Person,,Noorderwijk,Noorderwijk,"51.1406,4.8397",51.1406,51.1406,4.8397,4.8397,België,Tongerlo,België,,,,,Q56036025,,
Q116522102,Sidonie Mahieu,Person,,Duinkerke,Dunkirk,"51.037777777778,2.3763888888889",51.037777777778,51.037777777778,2.3763888888889,2.3763888888889,Frankrijk,Saint-Venant,Frankrijk,,,,,Q116522102,,
Q116620790,Sophia Elizabeth Peeters,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20Sophie%20Peeters.jpg,Sint-Pauwels,Sint-Pauwels,"51.1925,4.0961",51.1925,51.1925,4.0961,4.0961,België,Sint-Pauwels,België,,,,,Q116620790,,
Q125365561,Sophie Marie Louise de Robiano,Person,,Rumillies,Rumillies,"50.62,3.4378",50.62,50.62,3.4378,3.4378,België,Kortrijk,België,,,,,Q125365561,,
Q122903266,Spencer Francis Smith,Person,,Londen,London,"51.507222222222,-0.1275",51.507222222222,51.507222222222,-0.1275,-0.1275,Verenigd Koninkrijk,,,,,,,Q122903266,,
Q175669,Stijn Streuvels,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Stijn%20Streuvels%20by%20Modest%20Huys.jpg,Heule,Heule,"50.8428,3.2353",50.8428,50.8428,3.2353,3.2353,België,Ingooigem,België,,,,,Q175669,,
Q175669,Stijn Streuvels,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Stijn%20Streuvels%20by%20Modest%20Huys%20%28cropped%29.jpg,Heule,Heule,"50.8428,3.2353",50.8428,50.8428,3.2353,3.2353,België,Ingooigem,België,,,,,Q175669,,
Q116621828,Stéphanie Hendryckx,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Loppem,België,,,,,Q116621828,,
Q123413906,Séraphine Cathérine De Wulf,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q123413906,,
Q56036026,Taco Hajo de Beer,Person,,Maarssen,Maarssen,"52.1408,5.0394",52.1408,52.1408,5.0394,5.0394,Nederland,Den Haag,Nederland,,,,,Q56036026,,
Q116620970,Teresa Hercy,Person,,Maidenhead,Windsor and Maidenhead,"51.466666666667,-0.66666666666667",51.466666666667,51.466666666667,-0.66666666666667,-0.66666666666667,Verenigd Koninkrijk,Londen,Verenigd Koninkrijk,,,,,Q116620970,,
Q115809464,Theodoor Luyssen,Person,,Veurne,Arrondissement of Veurne,"51.07,2.66",51.07,51.07,2.66,2.66,België,Brugge,België,,,,,Q115809464,,
Q121000890,Theofiel Van Heuverswyn,Person,,,,,,,,,,,,,,,,Q121000890,,
Q719358,Theophiel Coopman,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Theophiel%20Coopman%20%281852-1915%29.jpg,Gent,Ghent,"51.05361111111111,3.725277777777778",51.05361111111111,51.05361111111111,3.725277777777778,3.725277777777778,België,Schaarbeek,België,,,,,Q719358,,
Q115818718,Theophiel Goethals,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,Brugge,België,,,,,Q115818718,,
Q115829884,Theophilus Roucourt,Person,,Diest,Diest,"50.9847,5.0514",50.9847,50.9847,5.0514,5.0514,België,Berchem,België,,,,,Q115829884,,
Q7790140,Thomas Grant,Person,,Ligny-lès-Aire,Ligny-lès-Aire,"50.556388888889,2.3458333333333",50.556388888889,50.556388888889,2.3458333333333,2.3458333333333,Frankrijk,Rome,Italië,,,,,Q7790140,,
Q120248482,Thomas Harrison Sale,Person,,Manchester,Manchester,"53.466666666667,-2.2333333333333",53.466666666667,53.466666666667,-2.2333333333333,-2.2333333333333,Verenigd Koninkrijk,Manchester,Verenigd Koninkrijk,,,,,Q120248482,,
Q116687401,Thérèse Hubertine Abels,Person,,Roermond,Roermond,"51.193333333333335,5.987222222222222",51.193333333333335,51.193333333333335,5.987222222222222,5.987222222222222,Nederland,,,,,,,Q116687401,,
Q125274323,Valentine Josephine Marie Terrière,Person,,Izegem,Izegem,"50.9172,3.215",50.9172,50.9172,3.215,3.215,België,Straatsburg,Frankrijk,,,,,Q125274323,,
Q3557112,Victor Alexis dela Montagne,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20De%20la%20Montagne.png,Antwerpen,Province of Antwerp,"51.216666666667,4.4166666666667",51.216666666667,51.216666666667,4.4166666666667,4.4166666666667,België,Sainte-Adresse,Frankrijk,,,,,Q3557112,,
Q115818151,Victor Beheyt,Person,,Menen,Menen,"50.795555555556,3.1216666666667",50.795555555556,50.795555555556,3.1216666666667,3.1216666666667,België,Kortrijk,België,,,,,Q115818151,,
Q80079104,Victor Huys,Person,,Geluwe,Geluwe,"50.81,3.0775",50.81,50.81,3.0775,3.0775,België,Zillebeke,België,,,,,Q80079104,,
,,,,,,"50.810721,3.077446",50.810721,50.810721,3.077446,3.077446,,,,,,,,,,
Q136747037,Victor Julien Coornaert,Person,,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Dottenijs,België,,,,,Q136747037,,
Q51168899,Victor Lambrecht,Person,,Oostrozebeke,Oostrozebeke,"50.916666666667,3.3333333333333",50.916666666667,50.916666666667,3.3333333333333,3.3333333333333,België,,,,,,,Q51168899,,
Q115817390,Victor Lanssen,Person,,Roeselare,Arrondissement of Roeselare,"50.946667,3.123333",50.946667,50.946667,3.123333,3.123333,België,Eernegem,België,,,,,Q115817390,,
Q118151362,Victor Leonardus Franciscus Goethals,Person,,Tielt,Arrondissement of Tielt,"51,3.3",51,51,3.3,3.3,België,Kortrijk,België,,,,,Q118151362,,
Q113681935,Victor Van Coillie,Person,,Beveren,Beveren,"51.2,4.25",51.2,51.2,4.25,4.25,België,Ingelmunster,België,,,,,Q113681935,,
Q120920568,Victor Van De Kerckhove,Person,,,,,,,,,,,,,,,,Q120920568,,
Q123615494,Victor Vercruysse,Person,,Kortrijk,Kortrijk,"50.8275,3.265833333333333",50.8275,50.8275,3.265833333333333,3.265833333333333,België,Kortrijk,België,,,,,Q123615494,,
Q115823191,Vincent Lefere,Person,,Oostnieuwkerke,Oostnieuwkerke,"50.9403,3.0597",50.9403,50.9403,3.0597,3.0597,België,Rollegem-Kapelle,België,,,,,Q115823191,,
Q125394996,Virginie Nyffels,Person,,Bissegem,Bissegem,"50.8225,3.2281",50.8225,50.8225,3.2281,3.2281,België,Heule,België,,,,,Q125394996,,
Q120629807,Vital De Vos,Person,,Eksaarde,Eksaarde,"51.1469,3.9592",51.1469,51.1469,3.9592,3.9592,België,,,,,,,Q120629807,,
Q125544971,Vitalis Jerome Joannes Trogh,Person,,Brugge,Bruges,"51.208888888888886,3.2241666666666666",51.208888888888886,51.208888888888886,3.2241666666666666,3.2241666666666666,België,,,,,,,Q125544971,,
Q322106,Walter William Skeat,Person,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Walter%20William%20Skeat.jpg,Londen,London,"51.507222222222,-0.1275",51.507222222222,51.507222222222,-0.1275,-0.1275,Verenigd Koninkrijk,Cambridge,Verenigd Koninkrijk,,,,,Q322106,,
Q29019503,Willem De Vreese,Person,http://commons.wikimedia.org/wiki/Special:FilePath/WillemDeVreese.jpg,Gent,Ghent,"51.05361111111111,3.725277777777778",51.05361111111111,51.05361111111111,3.725277777777778,3.725277777777778,België,Voorschoten,Nederland,,,,,Q29019503,,
Q18093100,Willem Lodewijk van Helten,Person,http://commons.wikimedia.org/wiki/Special:FilePath/WLvanHelten.jpg,Hedel,Hiadeľ,"48.80944444,19.31583333",48.80944444,48.80944444,19.31583333,19.31583333,Nederland,Den Haag,Nederland,,,,,Q18093100,,
Q118644563,William Crombleholme,Person,,Chipping,High Wycombe,"51.621666666667,-0.75166666666667",51.621666666667,51.621666666667,-0.75166666666667,-0.75166666666667,Verenigd Koninkrijk,Boston,Verenigde Staten,,,,,Q118644563,,
Q2062803,William Henry James Weale,Person,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Weale.jpg,Marylebone,Marylebone,,,,,,Verenigd Koninkrijk,Londen,Verenigd Koninkrijk,,,,,Q2062803,,
Q125535061,William Leadbitter,Person,,Q1425428,Newcastle upon Tyne,"54.977777777778,-1.6133333333333",54.977777777778,54.977777777778,-1.6133333333333,-1.6133333333333,Verenigd Koninkrijk,Q1425428,Verenigd Koninkrijk,,,,,Q125535061,,
Q120471627,William Thompson,Person,,,,,,,,,,,,,,,,Q120471627,,
